Line Id,Date,Name,AFC Revenue (A),Travel Revenue (B),Famoco Revenue (C),QR Online Revenue (D),QR Paper Revenue (E),Static QR Revenue (E1),Whats App QR Revenue (E2),Total Revenue (F) = A + C + D + E + E1 + E2,Parked Vehicle - Cash Revenue (F),Parked Vehicle - Card Revenue (G),Parked Vehicle - Total Revenue (H) = F + G,Pass Sale - Cash Revenue (I),Pass Sale - Card Revenue (J),Pass Sale - Total Revenue (K) = I + J,CL Entry Count (L),QR Entry Count (M),Total Entry Count (N) = L + M,CL Exit Count (O),QR Exit Count (P),Total Exit Count (Q) = O + P,Ridership Count,CSC Qty (R),CST Qty (S),P-CSC (1-day) Qty (T),P-CSC (30-day) Qty (U),Paper Ticket Qty (V),QR Online Qty (W),QR Paper Qty (X),Total Qty (Y) = R + S + T + U + V + W + X
1,02/08/2022,01FD-Thiagaraya College Metro,129825,106948,0,2040,22778,0,0,154643,3365,2825,6190,0,1500,1500,3403,852,4255,3402,742,4144,3444,79,35,5,0,5,71,775,970
1,02/08/2022,0101-Washermanpet,131579,107687,1000,1256,33950,0,0,167785,5245,6800,12045,0,23750,23750,3199,1153,4352,3006,1065,4071,3049,25,96,2,0,2,56,1093,1274
1,02/08/2022,0103-Mannadi,90814,102767,0,816,28790,0,0,120420,15525,10140,25665,0,0,0,2819,979,3798,3084,1010,4094,3118,32,99,0,0,1,31,953,1116
1,02/08/2022,0105-High Court,180472,252348,550,1712,78290,0,0,261024,1375,1525,2900,0,0,0,7053,2620,9673,7055,1996,9051,7112,43,213,1,0,6,71,2544,2878
1,02/08/2022,0109-Government Estate,103924,136510,1130,1600,41092,0,0,147746,3235,3135,6370,0,250,250,3772,1468,5240,4045,1446,5491,4211,40,289,0,1,4,69,1385,1788
1,02/08/2022,0111-LIC,111387,158807,2900,1976,28678,0,0,144941,960,830,1790,0,250,250,4569,1030,5599,5257,871,6128,5250,26,0,0,0,3,84,929,1042
1,02/08/2022,0113-Thousand Lights,166514,222203,1110,3448,39610,0,0,210682,470,490,960,0,0,0,6510,1452,7962,7427,1278,8705,7360,31,0,0,0,5,134,1307,1477
1,02/08/2022,0115-AG-DMS,134633,139980,500,1272,23420,0,0,159825,45,0,45,0,500,500,4543,812,5355,4448,752,5200,4573,32,164,0,0,2,52,755,1005
1,02/08/2022,0117-Teynampet,121257,130787,0,2328,26328,0,0,149913,0,0,0,0,0,0,3951,971,4922,4409,941,5350,4382,29,23,0,0,5,72,886,1015
1,02/08/2022,0119-Nandanam,117038,115504,1650,1408,25520,0,0,145616,0,0,0,0,0,0,3504,921,4425,3938,770,4708,3875,28,0,0,0,3,62,853,946
1,02/08/2022,0121-Saidapet,67769,72628,0,1200,19940,0,0,88909,2150,1910,4060,0,750,750,1870,712,2582,2192,649,2841,2142,18,0,0,0,2,48,661,729
1,02/08/2022,0123-Little Mount,98615,81930,70,1040,20080,0,0,119805,6055,5885,11940,0,1250,1250,2988,730,3718,2440,549,2989,2526,21,113,0,0,2,46,674,856
1,02/08/2022,0125-Guindy,178990,228515,50,5488,62580,0,0,247108,5175,5835,11010,0,500,500,6864,2179,9043,6400,1979,8379,6593,56,327,6,0,7,169,2010,2575
1,02/08/2022,0129-Nanganallur Road,73580,44357,500,352,9930,0,0,84362,9140,7015,16155,0,0,0,1252,309,1561,1347,305,1652,1311,5,0,0,0,1,11,296,313
1,02/08/2022,0131-Meenambakkam,155718,127400,700,1896,30936,0,0,189250,4955,11870,16825,0,0,0,3726,884,4610,3113,859,3972,3279,31,212,1,0,5,42,846,1137
1,02/08/2022,0133-Chennai International Airport,195842,290348,2900,4008,125790,0,0,328540,7405,14245,21650,0,11500,11500,5032,3340,8372,5323,3068,8391,5341,100,487,12,0,19,119,3251,3988
2,02/08/2022,0201-Puratchi Thalaivar Dr. M.G. Ramachandran Central,312332,394583,1904,6160,144110,0,0,464506,13820,2185,16005,0,6800,6800,11195,5042,16237,9300,6182,15482,10623,102,1811,12,7,11,263,4797,7003
2,02/08/2022,0203-Egmore,81871,110245,100,1864,46728,0,0,130563,7540,1815,9355,0,16000,16000,2421,1659,4080,2379,2113,4492,2600,27,506,12,0,9,73,1601,2228
2,02/08/2022,0205-Nehru Park,35032,38650,0,672,12140,0,0,47844,1560,2955,4515,0,0,0,1239,442,1681,1096,313,1409,1129,10,57,0,0,0,24,430,521
2,02/08/2022,0207-Kilpauk,37640,52298,0,584,16000,0,0,54224,940,355,1295,0,0,0,1367,578,1945,1454,509,1963,1473,11,72,2,0,1,25,553,664
2,02/08/2022,0209-Pachaiyappas College,84836,51494,0,552,12800,0,0,98188,0,0,0,0,27500,27500,1758,469,2227,1522,402,1924,1576,12,75,0,0,10,18,446,561
2,02/08/2022,0211-Shenoy Nagar,50600,42127,740,416,9900,0,0,61656,0,0,0,0,250,250,1220,345,1565,1321,372,1693,1328,13,43,0,0,3,17,329,405
2,02/08/2022,0213-Anna Nagar East,111542,105082,1800,1704,26526,0,0,141572,685,3640,4325,0,0,0,2912,958,3870,3016,855,3871,3103,29,148,0,0,1,69,887,1134
2,02/08/2022,0215-Anna Nagar Tower,95732,88542,330,1104,22190,0,0,119356,4015,8765,12780,250,250,500,2423,785,3208,2565,740,3305,2578,27,121,3,0,5,39,740,935
2,02/08/2022,0217-Thirumangalam,303574,280546,2970,5576,75188,0,0,387308,58335,19895,78230,0,500,500,7609,2496,10105,7675,2261,9936,7770,66,356,3,0,4,157,2330,2916
2,02/08/2022,0219-Koyambedu,204998,198904,1000,2384,68426,0,0,276808,5570,9710,15280,250,12250,12500,5101,2302,7403,4739,1809,6548,4812,43,351,1,0,9,93,2228,2725
2,02/08/2022,0221-Puratchi Thalaivi Dr. J. Jayalalithaa CMBT,68225,142292,0,1528,70800,0,0,140553,0,0,0,0,0,0,2100,2297,4397,3048,2995,6043,2811,40,235,8,0,6,59,2241,2589
2,02/08/2022,0223-Arumbakkam,69750,53176,0,1296,18384,0,0,89430,2350,1900,4250,0,15750,15750,1409,681,2090,1470,572,2042,1408,42,0,0,0,6,35,635,718
2,02/08/2022,0225-Vadapalani,143828,189502,2100,3344,75986,0,0,225258,8180,2570,10750,0,9000,9000,4110,2538,6648,4429,2255,6684,4420,55,324,0,0,11,131,2408,2929
2,02/08/2022,0227-Ashok Nagar,109876,118224,0,2440,36640,0,0,148956,8380,5755,14135,0,15500,15500,3115,1251,4366,3154,1145,4299,3178,36,178,4,0,1,79,1170,1468
2,02/08/2022,0229-Ekkattuthangal,109148,125448,3800,2064,26900,0,0,141912,2200,3885,6085,0,0,0,3618,978,4596,3832,848,4680,3955,22,236,1,0,7,85,891,1242
2,02/08/2022,0231-Arignar Anna Alandur,191959,181296,2100,2072,53480,0,0,249611,6685,9820,16505,500,4750,5250,5062,1741,6803,4697,1515,6212,4934,67,442,7,0,3,83,1657,2259
2,02/08/2022,0233-St. Thomas Mount,105515,96187,0,3896,28630,0,0,138041,1465,2685,4150,0,4500,4500,2597,951,3548,2538,911,3449,2600,28,135,0,0,3,76,873,1115
1,01/08/2022,01ED-Wimco Nagar Depot Metro,108070,67398,100,1520,24030,0,0,133720,400,290,690,0,7500,7500,1736,625,2361,1415,395,1810,1383,33,7,2,0,6,44,591,683
1,01/08/2022,01EF-Wimco Nagar Metro,167357,139764,1230,2752,39310,0,0,210649,13975,7965,21940,0,2500,2500,3167,1029,4196,3035,937,3972,3128,45,126,3,0,4,77,952,1207
1,01/08/2022,01F1-Thiruvotriyur Metro,166822,102608,100,1360,24690,0,0,192972,1535,775,2310,0,0,0,2677,696,3373,2661,606,3267,2615,38,0,2,0,6,45,650,741
1,01/08/2022,01F3-Thiruvotriyur Theradi Metro,148232,112198,0,1120,27750,0,0,177102,1435,2910,4345,0,0,0,2645,787,3432,2920,813,3733,2905,39,94,2,0,4,39,747,925
1,01/08/2022,01F5-Kaladipet Metro,172638,98985,100,1616,24820,0,0,199174,845,3105,3950,0,0,0,2828,758,3586,2793,671,3464,2773,30,0,0,0,5,48,711,794
1,01/08/2022,01F7-Tollgate Metro,91646,55070,0,912,17030,0,0,109588,50,590,640,0,250,250,1492,530,2022,1404,414,1818,1403,29,0,0,0,2,33,498,562
1,01/08/2022,01F9-New Washermenpet Metro,139021,92024,672,1112,25520,0,0,166325,815,2385,3200,0,1750,1750,2692,851,3543,2683,826,3509,2667,28,36,1,0,4,42,814,925
1,01/08/2022,01FB-Tondiarpet Metro,132271,91844,300,824,24440,0,0,157835,2065,3860,5925,0,250,250,2512,778,3290,2692,768,3460,2671,39,36,0,0,4,27,760,866
1,01/08/2022,01FD-Thiagaraya College Metro,154794,112515,0,1560,30190,0,0,186544,3430,4725,8155,0,2500,2500,3340,1043,4383,3359,895,4254,3359,34,39,2,0,3,55,993,1126
1,01/08/2022,0101-Washermanpet,124712,114459,2300,1656,42060,0,0,170728,6395,4415,10810,0,8250,8250,3159,1397,4556,2979,1255,4234,2996,23,87,2,0,2,56,1349,1519
1,01/08/2022,0103-Mannadi,102143,104012,700,928,29680,0,0,133451,54345,7465,61810,0,500,500,2762,1006,3768,3089,1292,4381,3103,26,93,0,1,0,38,971,1129
1,01/08/2022,0105-High Court,182388,228622,100,1848,68530,0,0,252866,1210,1670,2880,0,0,0,6387,2373,8760,6508,1848,8356,6542,44,151,0,0,3,76,2294,2568
1,01/08/2022,0109-Government Estate,103273,146476,850,2056,46070,0,0,152249,2825,2685,5510,0,1750,1750,3870,1653,5523,4179,1663,5842,4369,27,345,0,0,3,88,1550,2013
1,01/08/2022,0111-LIC,148184,161058,1800,2192,31782,0,0,183958,1255,555,1810,0,2000,2000,4416,1127,5543,5253,989,6242,5216,35,1,2,0,2,86,1023,1149
1,01/08/2022,0113-Thousand Lights,203011,219001,2550,3528,38840,0,0,247929,470,305,775,0,1250,1250,6387,1437,7824,7377,1326,8703,7262,38,0,0,0,5,137,1289,1469
1,01/08/2022,0115-AG-DMS,169118,143980,0,1736,28790,0,0,199644,0,0,0,0,2000,2000,4398,967,5365,4409,916,5325,4531,47,190,0,0,1,61,897,1196
1,01/08/2022,0117-Teynampet,110632,133415,500,2360,30430,0,0,143922,0,0,0,0,2000,2000,3826,1144,4970,4407,1081,5488,4322,34,2,1,0,3,78,1053,1171
1,01/08/2022,0119-Nandanam,127530,114136,130,1424,28830,0,0,157914,0,0,0,0,3250,3250,3179,1037,4216,3792,917,4709,3674,33,0,0,0,2,62,972,1069
1,01/08/2022,0121-Saidapet,77025,75264,150,1320,22630,0,0,101125,2770,2460,5230,0,7000,7000,1839,808,2647,2222,708,2930,2149,20,0,3,1,2,54,757,837
1,01/08/2022,0123-Little Mount,111001,87162,0,1944,22700,0,0,135645,5645,5940,11585,0,3250,3250,2955,815,3770,2582,596,3178,2645,30,132,3,0,2,61,762,990
1,01/08/2022,0125-Guindy,204415,243810,100,4432,78290,0,0,287237,7305,6770,14075,0,3000,3000,6782,2612,9394,6409,2416,8825,6509,43,381,1,0,6,180,2453,3064
1,01/08/2022,0129-Nanganallur Road,80012,44163,500,448,10790,0,0,91750,6060,7040,13100,0,0,0,1242,332,1574,1307,334,1641,1256,12,1,3,0,0,8,321,345
1,01/08/2022,0131-Meenambakkam,164021,135212,550,1880,41800,0,0,208251,4595,13225,17820,0,0,0,3622,1156,4778,3078,990,4068,3173,41,195,0,0,1,53,1142,1432
1,01/08/2022,0133-Chennai International Airport,226419,320809,250,6496,151911,0,0,385076,11300,12885,24185,0,6000,6000,5107,4109,9216,5397,3571,8968,5455,83,518,14,0,13,196,3937,4761
2,01/08/2022,0201-Puratchi Thalaivar Dr. M.G. Ramachandran Central,346441,436975,1240,10816,143450,0,0,501947,31185,3200,34385,0,6600,6600,13081,5127,18208,9161,6978,16139,11911,142,3207,3,0,19,397,4739,8507
2,01/08/2022,0203-Egmore,98400,122801,100,2872,54600,0,0,155972,8030,2675,10705,0,17750,17750,2625,1943,4568,2298,2007,4305,2687,21,607,3,0,9,115,1843,2598
2,01/08/2022,0205-Nehru Park,51617,40140,100,368,13170,0,0,65255,2660,4255,6915,0,4500,4500,1196,494,1690,1130,426,1556,1142,11,62,0,0,2,16,472,563
2,01/08/2022,0207-Kilpauk,48064,53667,0,800,15640,0,0,64504,575,265,840,0,0,0,1397,580,1977,1475,578,2053,1533,19,79,0,0,2,43,540,683
2,01/08/2022,0209-Pachaiyappas College,62491,46526,200,592,13260,0,0,76543,0,0,0,0,6000,6000,1490,505,1995,1356,449,1805,1374,6,65,0,0,1,23,480,575
2,01/08/2022,0211-Shenoy Nagar,49149,43013,100,472,10950,0,0,60671,0,0,0,0,1000,1000,1210,389,1599,1314,403,1717,1324,7,63,13,1,2,20,371,477
2,01/08/2022,0213-Anna Nagar East,119059,103213,500,1696,28230,0,0,149485,560,3670,4230,0,0,0,2810,1019,3829,2926,937,3863,2987,37,143,2,0,2,69,945,1198
2,01/08/2022,0215-Anna Nagar Tower,106493,93459,230,1456,26470,0,0,134649,5120,3825,8945,250,3250,3500,2395,931,3326,2643,893,3536,2628,30,148,0,0,2,56,862,1098
2,01/08/2022,0217-Thirumangalam,351854,285247,800,8504,81160,0,0,442318,69450,19045,88495,0,0,0,7496,2700,10196,7732,2493,10225,7707,62,428,7,0,5,170,2527,3199
2,01/08/2022,0219-Koyambedu,251394,211567,200,3320,76820,0,0,331734,11350,14660,26010,9250,22500,31750,5308,2538,7846,4729,1900,6629,4939,73,559,6,0,6,136,2447,3227
2,01/08/2022,0221-Puratchi Thalaivi Dr. J. Jayalalithaa CMBT,68439,168985,0,2736,92570,0,0,163745,0,0,0,0,0,0,2547,3012,5559,3050,3296,6346,2962,47,403,8,0,6,110,2945,3519
2,01/08/2022,0223-Arumbakkam,70285,54784,200,1224,20070,0,0,91779,5095,2150,7245,0,3750,3750,1367,715,2082,1501,571,2072,1436,40,2,1,0,7,42,674,766
2,01/08/2022,0225-Vadapalani,134473,185358,1600,2944,77590,0,0,216607,14190,3040,17230,0,9000,9000,3817,2581,6398,4246,2409,6655,4132,52,355,3,0,12,107,2470,2999
2,01/08/2022,0227-Ashok Nagar,119108,124113,600,2048,41400,0,0,163156,8010,6520,14530,0,11000,11000,3140,1364,4504,3275,1329,4604,3220,38,187,4,0,2,64,1299,1594
2,01/08/2022,0229-Ekkattuthangal,125398,126179,2300,1712,27470,0,0,156880,3820,4390,8210,0,0,0,3451,983,4434,3859,1024,4883,3926,28,254,3,0,5,74,897,1261
2,01/08/2022,0231-Arignar Anna Alandur,224496,193654,550,4768,64320,0,0,294134,7065,8330,15395,5000,4000,9000,5060,2071,7131,4745,1777,6522,4993,69,493,5,0,5,113,1956,2641
2,01/08/2022,0233-St. Thomas Mount,134890,97072,100,2328,25510,0,0,162828,2265,3675,5940,0,2250,2250,2670,849,3519,2550,909,3459,2709,48,244,3,0,6,83,778,1162
1,02/08/2022,01ED-Wimco Nagar Depot Metro,97070,62775,100,1400,19480,0,0,118050,140,335,475,0,12000,12000,1721,505,2226,1410,311,1721,1382,20,0,8,0,7,30,483,548
1,02/08/2022,01EF-Wimco Nagar Metro,164161,129708,620,2424,19710,0,0,186915,10695,6220,16915,0,2250,2250,3522,554,4076,3044,819,3863,3368,32,389,5,0,5,60,486,977
1,02/08/2022,01F1-Thiruvotriyur Metro,139523,98889,280,1664,17280,0,0,158747,1030,575,1605,0,0,0,2801,506,3307,2570,524,3094,2705,32,145,1,0,4,46,458,686
1,02/08/2022,01F3-Thiruvotriyur Theradi Metro,121364,109561,0,1216,24890,0,0,147470,955,3040,3995,0,0,0,2672,717,3389,2795,867,3662,2898,37,132,4,0,6,41,676,896
1,02/08/2022,01F5-Kaladipet Metro,125159,90186,100,896,18042,0,0,144197,760,2755,3515,0,0,0,2823,577,3400,2734,506,3240,2711,31,0,0,0,1,31,551,614
1,02/08/2022,01F7-Tollgate Metro,69976,55755,1000,840,14028,0,0,85844,85,150,235,0,0,0,1569,454,2023,1554,371,1925,1530,26,0,0,0,5,28,428,487
1,02/08/2022,01F9-New Washermenpet Metro,125313,88641,1150,856,21470,0,0,148789,915,2000,2915,0,0,0,2675,719,3394,2679,714,3393,2675,23,41,1,0,2,35,690,792
1,02/08/2022,01FB-Tondiarpet Metro,94814,88729,1200,1304,20790,0,0,118108,1890,3205,5095,0,500,500,2630,704,3334,2728,648,3376,2709,28,1,0,0,5,47,659,740
1,02/08/2022,01FD-Thiagaraya College Metro,129825,106948,0,2040,22778,0,0,154643,3365,2825,6190,0,1500,1500,3403,852,4255,3402,742,4144,3444,79,35,5,0,5,71,775,970
1,02/08/2022,0101-Washermanpet,131579,107687,1000,1256,33950,0,0,167785,5245,6800,12045,0,23750,23750,3199,1153,4352,3006,1065,4071,3049,25,96,2,0,2,56,1093,1274
1,02/08/2022,0103-Mannadi,90814,102767,0,816,28790,0,0,120420,15525,10140,25665,0,0,0,2819,979,3798,3084,1010,4094,3118,32,99,0,0,1,31,953,1116
1,02/08/2022,0105-High Court,180472,252348,550,1712,78290,0,0,261024,1375,1525,2900,0,0,0,7053,2620,9673,7055,1996,9051,7112,43,213,1,0,6,71,2544,2878
1,02/08/2022,0109-Government Estate,103924,136510,1130,1600,41092,0,0,147746,3235,3135,6370,0,250,250,3772,1468,5240,4045,1446,5491,4211,40,289,0,1,4,69,1385,1788
1,02/08/2022,0111-LIC,111387,158807,2900,1976,28678,0,0,144941,960,830,1790,0,250,250,4569,1030,5599,5257,871,6128,5250,26,0,0,0,3,84,929,1042
1,02/08/2022,0113-Thousand Lights,166514,222203,1110,3448,39610,0,0,210682,470,490,960,0,0,0,6510,1452,7962,7427,1278,8705,7360,31,0,0,0,5,134,1307,1477
1,02/08/2022,0115-AG-DMS,134633,139980,500,1272,23420,0,0,159825,45,0,45,0,500,500,4543,812,5355,4448,752,5200,4573,32,164,0,0,2,52,755,1005
1,02/08/2022,0117-Teynampet,121257,130787,0,2328,26328,0,0,149913,0,0,0,0,0,0,3951,971,4922,4409,941,5350,4382,29,23,0,0,5,72,886,1015
1,02/08/2022,0119-Nandanam,117038,115504,1650,1408,25520,0,0,145616,0,0,0,0,0,0,3504,921,4425,3938,770,4708,3875,28,0,0,0,3,62,853,946
1,02/08/2022,0121-Saidapet,67769,72628,0,1200,19940,0,0,88909,2150,1910,4060,0,750,750,1870,712,2582,2192,649,2841,2142,18,0,0,0,2,48,661,729
1,02/08/2022,0123-Little Mount,98615,81930,70,1040,20080,0,0,119805,6055,5885,11940,0,1250,1250,2988,730,3718,2440,549,2989,2526,21,113,0,0,2,46,674,856
1,02/08/2022,0125-Guindy,178990,228515,50,5488,62580,0,0,247108,5175,5835,11010,0,500,500,6864,2179,9043,6400,1979,8379,6593,56,327,6,0,7,169,2010,2575
1,02/08/2022,0129-Nanganallur Road,73580,44357,500,352,9930,0,0,84362,9140,7015,16155,0,0,0,1252,309,1561,1347,305,1652,1311,5,0,0,0,1,11,296,313
1,02/08/2022,0131-Meenambakkam,155718,127400,700,1896,30936,0,0,189250,4955,11870,16825,0,0,0,3726,884,4610,3113,859,3972,3279,31,212,1,0,5,42,846,1137
1,02/08/2022,0133-Chennai International Airport,195842,290348,2900,4008,125790,0,0,328540,7405,14245,21650,0,11500,11500,5032,3340,8372,5323,3068,8391,5341,100,487,12,0,19,119,3251,3988
2,02/08/2022,0201-Puratchi Thalaivar Dr. M.G. Ramachandran Central,312332,394583,1904,6160,144110,0,0,464506,13820,2185,16005,0,6800,6800,11195,5042,16237,9300,6182,15482,10623,102,1811,12,7,11,263,4797,7003
2,02/08/2022,0203-Egmore,81871,110245,100,1864,46728,0,0,130563,7540,1815,9355,0,16000,16000,2421,1659,4080,2379,2113,4492,2600,27,506,12,0,9,73,1601,2228
2,02/08/2022,0205-Nehru Park,35032,38650,0,672,12140,0,0,47844,1560,2955,4515,0,0,0,1239,442,1681,1096,313,1409,1129,10,57,0,0,0,24,430,521
2,02/08/2022,0207-Kilpauk,37640,52298,0,584,16000,0,0,54224,940,355,1295,0,0,0,1367,578,1945,1454,509,1963,1473,11,72,2,0,1,25,553,664
2,02/08/2022,0209-Pachaiyappas College,84836,51494,0,552,12800,0,0,98188,0,0,0,0,27500,27500,1758,469,2227,1522,402,1924,1576,12,75,0,0,10,18,446,561
2,02/08/2022,0211-Shenoy Nagar,50600,42127,740,416,9900,0,0,61656,0,0,0,0,250,250,1220,345,1565,1321,372,1693,1328,13,43,0,0,3,17,329,405
2,02/08/2022,0213-Anna Nagar East,111542,105082,1800,1704,26526,0,0,141572,685,3640,4325,0,0,0,2912,958,3870,3016,855,3871,3103,29,148,0,0,1,69,887,1134
2,02/08/2022,0215-Anna Nagar Tower,95732,88542,330,1104,22190,0,0,119356,4015,8765,12780,250,250,500,2423,785,3208,2565,740,3305,2578,27,121,3,0,5,39,740,935
2,02/08/2022,0217-Thirumangalam,303574,280546,2970,5576,75188,0,0,387308,58335,19895,78230,0,500,500,7609,2496,10105,7675,2261,9936,7770,66,356,3,0,4,157,2330,2916
2,02/08/2022,0219-Koyambedu,204998,198904,1000,2384,68426,0,0,276808,5570,9710,15280,250,12250,12500,5101,2302,7403,4739,1809,6548,4812,43,351,1,0,9,93,2228,2725
2,02/08/2022,0221-Puratchi Thalaivi Dr. J. Jayalalithaa CMBT,68225,142292,0,1528,70800,0,0,140553,0,0,0,0,0,0,2100,2297,4397,3048,2995,6043,2811,40,235,8,0,6,59,2241,2589
2,02/08/2022,0223-Arumbakkam,69750,53176,0,1296,18384,0,0,89430,2350,1900,4250,0,15750,15750,1409,681,2090,1470,572,2042,1408,42,0,0,0,6,35,635,718
2,02/08/2022,0225-Vadapalani,143828,189502,2100,3344,75986,0,0,225258,8180,2570,10750,0,9000,9000,4110,2538,6648,4429,2255,6684,4420,55,324,0,0,11,131,2408,2929
2,02/08/2022,0227-Ashok Nagar,109876,118224,0,2440,36640,0,0,148956,8380,5755,14135,0,15500,15500,3115,1251,4366,3154,1145,4299,3178,36,178,4,0,1,79,1170,1468
2,02/08/2022,0229-Ekkattuthangal,109148,125448,3800,2064,26900,0,0,141912,2200,3885,6085,0,0,0,3618,978,4596,3832,848,4680,3955,22,236,1,0,7,85,891,1242
2,02/08/2022,0231-Arignar Anna Alandur,191959,181296,2100,2072,53480,0,0,249611,6685,9820,16505,500,4750,5250,5062,1741,6803,4697,1515,6212,4934,67,442,7,0,3,83,1657,2259
2,02/08/2022,0233-St. Thomas Mount,105515,96187,0,3896,28630,0,0,138041,1465,2685,4150,0,4500,4500,2597,951,3548,2538,911,3449,2600,28,135,0,0,3,76,873,1115
1,03/08/2022,01ED-Wimco Nagar Depot Metro,83257,65815,0,960,22062,0,0,106279,130,390,520,0,4000,4000,1793,574,2367,1419,335,1754,1394,25,4,1,0,2,25,544,601
1,03/08/2022,01EF-Wimco Nagar Metro,129022,136347,400,2864,35056,0,0,167342,8865,6510,15375,0,500,500,3220,938,4158,3097,772,3869,3172,29,71,3,0,9,80,856,1048
1,03/08/2022,01F1-Thiruvotriyur Metro,118091,100552,100,1072,23398,0,0,142661,615,1100,1715,0,0,0,2698,641,3339,2610,568,3178,2594,34,11,0,1,6,34,605,691
1,03/08/2022,01F3-Thiruvotriyur Theradi Metro,104449,108083,1001,1504,24426,0,0,131380,970,2790,3760,0,0,0,2678,721,3399,2859,818,3677,2891,42,60,4,0,9,45,670,830
1,03/08/2022,01F5-Kaladipet Metro,116938,94750,200,1624,21426,0,0,140188,925,2755,3680,0,0,0,2902,681,3583,2794,617,3411,2766,26,0,0,0,6,46,633,711
1,03/08/2022,01F7-Tollgate Metro,62686,53003,0,712,13206,0,0,76604,85,85,170,0,250,250,1551,426,1977,1466,374,1840,1458,28,0,0,0,2,26,400,456
1,03/08/2022,01F9-New Washermenpet Metro,101169,93801,500,888,22542,0,0,125099,1030,1880,2910,0,1000,1000,2829,755,3584,2806,709,3515,2813,18,41,1,0,6,38,713,817
1,03/08/2022,01FB-Tondiarpet Metro,108661,95905,1400,1264,22324,0,0,133649,2135,3385,5520,0,1250,1250,2749,726,3475,2911,785,3696,2877,30,2,0,0,9,37,684,762
1,03/08/2022,01FD-Thiagaraya College Metro,117622,112045,0,1816,28434,0,0,147872,2830,2625,5455,0,250,250,3510,968,4478,3394,867,4261,3416,75,37,1,0,5,41,926,1085
1,03/08/2022,0101-Washermanpet,119812,113004,0,1288,37688,0,0,158788,11440,5055,16495,0,12750,12750,3342,1295,4637,3013,1178,4191,3096,24,128,1,0,1,57,1226,1437
1,03/08/2022,0103-Mannadi,81975,101074,800,920,28980,0,0,112675,13735,7415,21150,0,3000,3000,2752,996,3748,3008,1063,4071,3032,21,89,0,0,0,36,959,1105
1,03/08/2022,0105-High Court,163161,232739,0,1808,63968,0,0,228937,745,2010,2755,0,0,0,6540,2195,8735,6853,1862,8715,6903,43,152,1,0,7,73,2104,2380
1,03/08/2022,0109-Government Estate,94231,136820,666,1616,39400,0,0,135913,3545,2635,6180,0,0,0,3763,1380,5143,4025,1506,5531,4255,33,324,1,0,4,65,1297,1724
1,03/08/2022,0111-LIC,94261,163568,1050,1912,31118,0,0,128341,1310,925,2235,0,500,500,4559,1115,5674,5349,985,6334,5328,24,0,2,0,1,77,1008,1112
1,03/08/2022,0113-Thousand Lights,155935,225652,450,3312,39442,0,0,199139,490,405,895,0,2000,2000,6634,1457,8091,7534,1407,8941,7503,29,0,0,0,4,142,1290,1465
1,03/08/2022,0115-AG-DMS,136768,141523,900,1600,25438,0,0,164706,0,5,5,0,2000,2000,4496,873,5369,4463,791,5254,4586,40,129,0,0,1,68,787,1025
1,03/08/2022,0117-Teynampet,109103,135649,90,1952,29352,0,0,140497,0,0,0,0,2000,2000,3982,1082,5064,4459,1013,5472,4433,21,1,0,0,7,79,991,1099
1,03/08/2022,0119-Nandanam,100053,117683,700,1560,26828,0,0,129141,0,0,0,0,0,0,3493,954,4447,3910,887,4797,3888,34,26,0,0,4,58,890,1012
1,03/08/2022,0121-Saidapet,50336,77207,0,1040,23116,0,0,74492,5480,2345,7825,0,4000,4000,1915,807,2722,2228,700,2928,2203,19,0,3,0,2,46,753,823
1,03/08/2022,0123-Little Mount,85980,86160,1150,1096,21932,0,0,110158,5950,6420,12370,0,750,750,2970,774,3744,2521,612,3133,2605,34,130,0,0,0,44,725,933
1,03/08/2022,0125-Guindy,175445,243354,1200,5312,71786,0,0,253743,4370,4725,9095,0,0,0,7135,2469,9604,6405,2199,8604,6701,43,323,3,1,22,184,2269,2845
1,03/08/2022,0129-Nanganallur Road,63003,47533,500,464,10850,0,0,74817,5980,7315,13295,0,0,0,1319,344,1663,1446,317,1763,1397,15,0,3,0,5,14,316,353
1,03/08/2022,0131-Meenambakkam,150705,130046,500,1912,36078,0,0,189195,4425,11205,15630,0,0,0,3706,1024,4730,3043,892,3935,3188,39,191,2,0,1,62,973,1268
1,03/08/2022,0133-Chennai International Airport,166917,294638,2000,5576,128610,0,0,303103,12915,12820,25735,0,3750,3750,4956,3521,8477,5313,3458,8771,5370,74,388,13,1,18,162,3032,3688
2,03/08/2022,0201-Puratchi Thalaivar Dr. M.G. Ramachandran Central,229549,410112,1000,6928,168656,0,0,406133,16285,2090,18375,0,7550,7550,10818,5825,16643,9366,6490,15856,10322,104,1385,7,0,15,286,5539,7336
2,03/08/2022,0203-Egmore,84620,112779,500,1704,53552,0,0,140376,5910,2405,8315,0,10250,10250,2184,1906,4090,2362,2333,4695,2414,31,354,8,0,9,73,1834,2309
2,03/08/2022,0205-Nehru Park,46037,43952,200,584,14740,0,0,61561,1545,3545,5090,0,4750,4750,1336,541,1877,1185,531,1716,1234,11,99,0,0,0,26,512,648
2,03/08/2022,0207-Kilpauk,41253,54061,0,768,15874,0,0,57895,465,180,645,0,250,250,1416,576,1992,1510,524,2034,1538,12,70,0,0,2,32,544,660
